Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
886986_TY95_S14_L004_I2_001	99.99997379273077	50.0	10.0	36.36363636363637	125919262.0
886986_TY95_S14_L004_R1_001	0.0748632558525486	36.0	151.0	27.27272727272727	125919262.0
886986_TY95_S14_L004_R2_001	42.038128984218815	44.0	151.0	9.090909090909092	125919262.0
886986_TY96_S15_L004_I1_001	99.99998406120191	29.0	10.0	36.36363636363637	213315959.0
886986_TY96_S15_L004_I2_001	99.99998452999009	59.0	10.0	36.36363636363637	213315959.0
886986_TY96_S15_L004_R1_001	0.08788143815463911	36.0	151.0	27.27272727272727	213315959.0
886986_TY96_S15_L004_R2_001	44.88842021824454	44.0	151.0	9.090909090909092	213315959.0
892608_TY81_S1_L001_I1_001	99.999986809141	59.0	10.0	36.36363636363637	265335260.0
892608_TY81_S1_L001_I2_001	99.99998756290438	50.0	10.0	36.36363636363637	265335260.0
892608_TY81_S1_L001_R1_001	0.10778112889808256	35.0	151.0	27.27272727272727	265335260.0
892608_TY81_S1_L001_R2_001	37.83732430544977	43.0	151.0	9.090909090909092	265335260.0
892608_TY82_S2_L001_I1_001	99.99997795628428	39.0	10.0	36.36363636363637	158775410.0
892608_TY82_S2_L001_I2_001	99.99997921592518	49.0	10.0	36.36363636363637	158775410.0
892608_TY82_S2_L001_R1_001	0.2074187203573672	35.0	151.0	27.27272727272727	158775410.0
892608_TY82_S2_L001_R2_001	37.908746406347014	43.0	151.0	9.090909090909092	158775410.0
892608_TY83_S3_L001_I1_001	99.99998409252673	40.0	10.0	36.36363636363637	220022372.0
892608_TY83_S3_L001_I2_001	99.9999850015252	40.0	10.0	36.36363636363637	220022372.0
892608_TY83_S3_L001_R1_001	0.19753403397902503	36.0	151.0	27.27272727272727	220022372.0
892608_TY83_S3_L001_R2_001	49.9596045709049	44.0	151.0	9.090909090909092	220022372.0
892608_TY84_S4_L001_I1_001	99.99998803790929	39.0	10.0	36.36363636363637	292590993.0
892608_TY84_S4_L001_I2_001	99.99998872145733	49.0	10.0	36.36363636363637	292590993.0
892608_TY84_S4_L001_R1_001	0.16564751252019505	35.0	151.0	27.27272727272727	292590993.0
892608_TY84_S4_L001_R2_001	46.836838257548216	43.0	151.0	9.090909090909092	292590993.0
892608_TY85_S5_L001_I1_001	99.9999862216244	59.0	10.0	36.36363636363637	254021236.0
892608_TY85_S5_L001_I2_001	99.99998700896015	50.0	10.0	27.27272727272727	254021236.0
892608_TY85_S5_L001_R1_001	0.0675630609628115	35.0	151.0	27.27272727272727	254021236.0
892608_TY85_S5_L001_R2_001	35.00666890973912	42.0	151.0	9.090909090909092	254021236.0
892608_TY86_S6_L001_I1_001	99.99998444269974	39.0	10.0	36.36363636363637	224974767.0
892608_TY86_S6_L001_I2_001	99.99998533168834	40.0	10.0	36.36363636363637	224974767.0
892608_TY86_S6_L001_R1_001	0.3117124797247044	37.0	151.0	27.27272727272727	224974767.0
892608_TY86_S6_L001_R2_001	53.061010045494086	45.0	151.0	18.181818181818183	224974767.0
892608_TY88_S7_L001_I1_001	99.99977290775789	39.0	10.0	36.36363636363637	14531540.0
892608_TY88_S7_L001_I2_001	99.99977290775789	50.0	10.0	36.36363636363637	14531540.0
892608_TY88_S7_L001_R1_001	0.18736091831441115	38.0	151.0	27.27272727272727	14531540.0
892608_TY88_S7_L001_R2_001	38.250595679524366	46.0	151.0	18.181818181818183	14531540.0
892608_TY89_S8_L001_I1_001	99.9999768120365	69.0	10.0	36.36363636363637	150940379.0
892608_TY89_S8_L001_I2_001	99.99997813706298	40.0	10.0	36.36363636363637	150940379.0
892608_TY89_S8_L001_R1_001	0.17309500162021152	35.0	151.0	27.27272727272727	150940379.0
892608_TY89_S8_L001_R2_001	36.6521278005671	43.0	151.0	9.090909090909092	150940379.0
892608_TY90_S9_L001_I1_001	99.99997693199917	69.0	10.0	36.36363636363637	147390319.0
892608_TY90_S9_L001_I2_001	99.99997761046978	50.0	10.0	36.36363636363637	147390319.0
892608_TY90_S9_L001_R1_001	0.2564648607259983	36.0	151.0	27.27272727272727	147390319.0
892608_TY90_S9_L001_R2_001	41.241800337631204	44.0	151.0	9.090909090909092	147390319.0
892608_TY91_S10_L001_I1_001	99.9999915717953	40.0	10.0	27.27272727272727	415272306.0
892608_TY91_S10_L001_I2_001	99.999992053407	59.0	10.0	36.36363636363637	415272306.0
892608_TY91_S10_L001_R1_001	0.19604488549708776	35.0	151.0	27.27272727272727	415272306.0
892608_TY91_S10_L001_R2_001	55.207528230623346	43.0	151.0	18.181818181818183	415272306.0
892608_TY92_S11_L001_I1_001	99.99997282154621	30.0	10.0	36.36363636363637	125099096.0
892608_TY92_S11_L001_I2_001	99.9999736209125	39.0	10.0	36.36363636363637	125099096.0
892608_TY92_S11_L001_R1_001	0.18393811159243967	35.0	151.0	27.27272727272727	125099096.0
892608_TY92_S11_L001_R2_001	43.04740596255701	43.0	151.0	9.090909090909092	125099096.0
892608_TY93_S12_L001_I1_001	99.99995922587077	69.0	10.0	36.36363636363637	85838743.0
892608_TY93_S12_L001_I2_001	99.99996155582102	40.0	10.0	27.27272727272727	85838743.0
892608_TY93_S12_L001_R1_001	0.2088597092938187	35.0	151.0	27.27272727272727	85838743.0
892608_TY93_S12_L001_R2_001	31.41877074063987	43.0	151.0	9.090909090909092	85838743.0
892608_TY94_S13_L001_I1_001	99.99994265945982	69.0	10.0	27.27272727272727	61038839.0
892608_TY94_S13_L001_I2_001	99.99994593606212	30.0	10.0	27.27272727272727	61038839.0
892608_TY94_S13_L001_R1_001	0.20558030281918604	35.0	151.0	27.27272727272727	61038839.0
892608_TY94_S13_L001_R2_001	30.0767057494852	43.0	151.0	9.090909090909092	61038839.0
892608_TY95_S14_L001_I1_001	99.99997260916794	29.0	10.0	36.36363636363637	127779981.0
892608_TY95_S14_L001_I2_001	99.99997417435834	50.0	10.0	36.36363636363637	127779981.0
892608_TY95_S14_L001_R1_001	0.20052368665172082	35.0	151.0	27.27272727272727	127779981.0
892608_TY95_S14_L001_R2_001	43.182890248817905	44.0	151.0	9.090909090909092	127779981.0
892608_TY96_S15_L001_I1_001	99.99998375582672	29.0	10.0	36.36363636363637	215461873.0
892608_TY96_S15_L001_I2_001	99.9999846840652	59.0	10.0	36.36363636363637	215461873.0
892608_TY96_S15_L001_R1_001	0.26529482917952407	35.0	151.0	27.27272727272727	215461873.0
892608_TY96_S15_L001_R2_001	46.44435695897177	44.0	151.0	9.090909090909092	215461873.0
